TIME,OPEN(T),HIGH(t),LOW(t),CLOSE(t)
17:23:51,88570,88570,88550,88560
17:23:52,88550,88550,88540,88540
17:23:53,88540,88550,88540,88540
17:23:54,88540,88540,88540,88540
17:23:55,88550,88550,88550,88550
17:23:56,88560,88560,88560,88560
17:23:57,88570,88570,88560,88550
17:23:58,88570,88570,88570,88570
17:23:59,88560,88570,88560,88550
17:24:00,88560,88570,88550,88570
17:24:01,88570,88570,88570,88560
17:24:02,88550,88550,88550,88550
17:24:03,88560,88570,88560,88550
17:24:04,88550,88550,88520,88540
17:24:05,88530,88530,88510,88510
17:24:06,88510,88520,88480,88490
17:24:07,88490,88500,88460,88470
17:24:08,88480,88490,88460,88490
17:24:09,88480,88490,88470,88470
17:24:10,88480,88510,88480,88490
17:24:11,88500,88510,88490,88510
17:24:12,88510,88530,88510,88530
17:24:13,88520,88530,88500,88510
17:24:14,88520,88520,88490,88500
17:24:15,88500,88500,88490,88490
17:24:16,88500,88500,88490,88490
17:24:17,88500,88500,88480,88490
17:24:18,88500,88500,88480,88480
17:24:19,88480,88490,88480,88480
17:24:20,88480,88490,88470,88490
17:24:21,88490,88500,88470,88500
17:24:22,88490,88490,88480,88490
17:24:23,88500,88500,88490,88500
17:24:24,88500,88500,88490,88500
17:24:25,88490,88490,88490,88490
17:24:26,88500,88500,88500,88500
17:24:27,88500,88520,88500,88520
17:24:28,88530,88530,88520,88510
17:24:29,88510,88510,88510,88510
17:24:30,88500,88500,88500,88510
17:24:31,88520,88520,88520,88510
17:24:32,88510,88510,88510,88510
17:24:33,88510,88510,88490,88490
17:24:34,88490,88490,88480,88490
17:24:35,88480,88480,88480,88480
17:24:36,88480,88490,88470,88470
17:24:37,88490,88490,88490,88500
17:24:38,88500,88500,88500,88490
17:24:39,88490,88490,88490,88490
17:24:40,88490,88490,88470,88490
17:24:41,88500,88510,88500,88500
17:24:42,88510,88520,88500,88500
17:24:43,88490,88500,88490,88500
17:24:44,88490,88490,88490,88490
17:24:45,88490,88490,88480,88480
17:24:46,88470,88500,88470,88490
17:24:47,88490,88490,88490,88490
17:24:48,88480,88480,88480,88480
17:24:49,88470,88470,88450,88440
17:24:50,88450,88450,88440,88440
17:24:51,88440,88450,88420,88440
17:24:52,88430,88430,88400,88410
17:24:53,88410,88430,88400,88430
17:24:54,88440,88450,88410,88420
17:24:55,88410,88420,88400,88410
17:24:56,88410,88410,88410,88400
17:24:57,88400,88410,88390,88400
17:24:58,88390,88400,88370,88380
17:24:59,88380,88390,88370,88380
17:25:00,88380,88390,88370,88380
17:25:01,88380,88390,88380,88390
17:25:02,88390,88390,88380,88390
17:25:03,88380,88390,88370,88380
17:25:04,88390,88390,88380,88380
17:25:05,88380,88390,88380,88380
17:25:06,88380,88390,88380,88380
17:25:07,88380,88390,88380,88390
17:25:08,88400,88400,88380,88390
17:25:09,88380,88390,88380,88380
17:25:10,88400,88420,88400,88420
17:25:11,88420,88430,88410,88430
17:25:12,88430,88440,88420,88430
17:25:13,88430,88440,88430,88440
17:25:14,88440,88440,88430,88440
17:25:15,88440,88440,88430,88430
17:25:16,88420,88420,88420,88420
17:25:17,88420,88420,88410,88410
17:25:18,88410,88420,88410,88410
17:25:20,88410,88410,88410,88410
17:25:21,88410,88470,88410,88430
17:25:22,88440,88440,88430,88430
17:25:23,88430,88440,88420,88430
17:25:24,88440,88440,88420,88430
17:25:25,88430,88430,88430,88430
17:25:26,88430,88430,88420,88420
17:25:27,88430,88440,88430,88420
17:25:28,88440,88440,88400,88410
17:25:29,88410,88410,88400,88400
17:25:30,88410,88420,88410,88410
17:25:31,88410,88410,88410,88410
17:25:32,88410,88410,88390,88390
17:25:33,88390,88390,88370,88370
17:25:34,88390,88390,88370,88370
17:25:35,88370,88370,88370,88370
17:25:36,88370,88370,88370,88380
17:25:37,88370,88370,88370,88370
17:25:38,88370,88380,88360,88370
17:25:39,88380,88390,88380,88380
17:25:40,88380,88400,88380,88380
17:25:41,88380,88380,88370,88380
17:25:43,88370,88390,88370,88390
17:25:44,88390,88400,88390,88390
17:25:45,88400,88400,88390,88390
17:25:47,88400,88400,88400,88400
17:25:48,88400,88400,88390,88400
17:25:50,88410,88410,88410,88410
17:25:52,88410,88420,88410,88410
17:25:53,88420,88420,88410,88410
17:25:54,88420,88420,88410,88410
17:25:55,88410,88410,88390,88390
17:25:56,88410,88410,88410,88410
17:25:59,88390,88390,88390,88390
17:26:00,88380,88380,88370,88370
17:26:01,88390,88390,88380,88380
17:26:02,88390,88430,88390,88430
17:26:03,88430,88430,88400,88410
17:26:04,88410,88410,88410,88400
17:26:05,88400,88410,88400,88410
17:26:06,88400,88410,88380,88380
17:26:07,88390,88390,88390,88390
17:26:08,88380,88380,88360,88360
17:26:09,88360,88360,88360,88360
17:26:10,88360,88370,88350,88350
17:26:11,88350,88360,88340,88340
17:26:12,88350,88370,88340,88350
17:26:13,88360,88390,88360,88380
17:26:14,88380,88380,88370,88370
17:26:15,88370,88370,88370,88370
17:26:16,88370,88390,88370,88390
17:26:17,88380,88390,88380,88390
17:26:18,88390,88390,88380,88380
17:26:21,88390,88390,88390,88390
17:26:22,88400,88400,88380,88380
17:26:23,88380,88390,88380,88380
17:26:24,88370,88400,88370,88400
17:26:25,88380,88390,88380,88380
17:26:26,88380,88380,88380,88380
17:26:27,88400,88440,88400,88450
17:26:28,88440,88450,88430,88440
17:26:29,88430,88440,88430,88440
17:26:30,88430,88430,88400,88410
17:26:31,88410,88410,88390,88390
17:26:33,88400,88400,88390,88390
17:26:34,88400,88400,88400,88400
17:26:35,88400,88400,88400,88400
17:26:36,88400,88400,88400,88400
17:26:37,88400,88400,88380,88400
17:26:38,88390,88390,88390,88390
17:26:39,88400,88400,88400,88390
17:26:40,88400,88400,88380,88380
17:26:41,88390,88390,88380,88380
17:26:42,88380,88380,88380,88380
17:26:44,88390,88390,88380,88390
17:26:45,88380,88390,88380,88400
17:26:47,88380,88390,88380,88380
17:26:48,88380,88380,88370,88380
17:26:49,88380,88380,88380,88380
17:26:50,88370,88370,88370,88360
17:26:51,88370,88380,88370,88360
17:26:52,88370,88370,88360,88360
17:26:53,88370,88380,88370,88360
17:26:54,88380,88380,88370,88360
17:26:55,88370,88390,88350,88380
17:26:56,88380,88390,88380,88390
17:26:58,88380,88390,88380,88370
17:26:59,88370,88380,88370,88370
17:27:00,88370,88400,88370,88400
17:27:01,88390,88400,88380,88390
17:27:02,88390,88400,88390,88400
17:27:03,88390,88400,88390,88400
17:27:04,88400,88400,88390,88400
17:27:05,88410,88410,88410,88410
17:27:06,88410,88410,88400,88400
17:27:07,88400,88400,88400,88400
17:27:08,88390,88410,88380,88410
17:27:09,88390,88390,88380,88390
17:27:10,88390,88400,88390,88400
17:27:12,88400,88400,88400,88390
17:27:13,88390,88390,88390,88390
17:27:14,88390,88390,88380,88380
17:27:15,88390,88390,88390,88390
17:27:16,88390,88390,88380,88390
17:27:17,88380,88390,88380,88390
17:27:18,88380,88410,88380,88380
17:27:20,88370,88380,88360,88360
17:27:21,88370,88380,88360,88360
17:27:22,88360,88380,88360,88370
17:27:23,88370,88370,88360,88360
17:27:24,88360,88360,88360,88360
17:27:25,88360,88360,88350,88350
17:27:26,88350,88360,88340,88340
17:27:27,88340,88350,88330,88330
17:27:28,88340,88340,88320,88330
17:27:29,88340,88340,88330,88320
17:27:30,88340,88340,88330,88330
17:27:31,88330,88330,88330,88320
17:27:32,88320,88320,88320,88330
17:27:33,88330,88330,88310,88310
17:27:34,88310,88310,88300,88300
17:27:35,88300,88310,88300,88310
17:27:36,88300,88300,88290,88290
17:27:37,88290,88290,88270,88280
17:27:38,88280,88290,88260,88280
17:27:39,88280,88280,88250,88250
17:27:40,88260,88260,88250,88250
17:27:41,88250,88260,88250,88260
17:27:42,88260,88280,88250,88270
17:27:43,88260,88260,88260,88260
17:27:44,88270,88280,88250,88280
17:27:45,88280,88300,88270,88300
17:27:46,88300,88300,88280,88300
17:27:47,88290,88300,88270,88270
17:27:48,88290,88290,88270,88270
17:27:49,88280,88280,88260,88280
17:27:50,88270,88270,88270,88270
17:27:51,88270,88270,88270,88290
17:27:52,88270,88290,88270,88290
17:27:53,88270,88300,88270,88300
17:27:54,88300,88320,88300,88310
17:27:55,88300,88320,88300,88310
17:27:57,88320,88320,88310,88310
17:27:58,88310,88320,88310,88320
17:27:59,88320,88330,88320,88330
17:28:00,88330,88330,88300,88320
17:28:01,88320,88320,88320,88320
17:28:02,88320,88320,88300,88300
17:28:03,88310,88310,88290,88300
17:28:04,88300,88300,88300,88290
17:28:05,88310,88320,88310,88310
17:28:06,88310,88310,88300,88300
17:28:07,88300,88300,88300,88310
17:28:08,88300,88320,88300,88320
17:28:09,88320,88320,88310,88320
17:28:10,88320,88320,88310,88320
17:28:11,88330,88330,88320,88330
17:28:12,88320,88330,88310,88310
17:28:13,88330,88350,88330,88330
17:28:14,88340,88350,88330,88350
17:28:15,88350,88370,88350,88370
17:28:16,88370,88380,88360,88370
17:28:17,88370,88390,88370,88390
17:28:18,88390,88390,88380,88390
17:28:19,88390,88400,88380,88400
17:28:20,88390,88390,88390,88400
17:28:21,88400,88400,88380,88400
17:28:22,88400,88400,88380,88390
17:28:23,88390,88400,88390,88390
17:28:24,88390,88400,88380,88370
17:28:25,88380,88380,88370,88370
17:28:26,88370,88380,88370,88370
17:28:27,88370,88380,88370,88370
17:28:28,88370,88370,88370,88370
17:28:30,88370,88370,88360,88360
17:28:31,88360,88360,88350,88350
17:28:32,88370,88370,88370,88370
17:28:33,88380,88400,88370,88360
17:28:34,88360,88370,88360,88360
17:28:35,88370,88370,88370,88370
17:28:36,88370,88370,88370,88380
17:28:37,88370,88380,88360,88360
17:28:38,88360,88360,88350,88360
17:28:39,88360,88360,88330,88350
17:28:40,88350,88350,88340,88350
17:28:42,88340,88340,88340,88340
17:28:43,88340,88350,88330,88330
17:28:44,88330,88330,88320,88320
17:28:45,88320,88320,88310,88320
17:28:46,88320,88330,88310,88320
17:28:47,88320,88330,88320,88330
17:28:48,88320,88320,88310,88320
17:28:49,88310,88310,88310,88310
17:28:51,88310,88320,88310,88320
17:28:52,88310,88310,88280,88290
17:28:53,88300,88300,88290,88310
17:28:54,88300,88310,88300,88310
17:28:55,88310,88320,88310,88310
17:28:56,88310,88320,88300,88320
17:28:57,88330,88330,88300,88320
17:28:58,88320,88320,88300,88320
17:28:59,88310,88320,88310,88300
17:29:00,88300,88310,88300,88300
17:29:02,88320,88320,88310,88310
17:29:03,88310,88310,88300,88310
17:29:04,88300,88310,88300,88320
17:29:05,88300,88310,88300,88310
17:29:06,88310,88310,88310,88300
17:29:07,88310,88320,88300,88310
17:29:08,88310,88310,88310,88320
17:29:09,88320,88320,88300,88300
17:29:10,88300,88300,88300,88310
17:29:11,88300,88300,88290,88280
17:29:12,88300,88300,88300,88300
17:29:13,88280,88300,88280,88300
17:29:14,88280,88280,88280,88290
17:29:15,88280,88290,88280,88290
17:29:16,88280,88280,88270,88270
17:29:17,88270,88270,88270,88270
17:29:18,88280,88280,88280,88270
17:29:19,88260,88270,88250,88250
17:29:20,88260,88260,88240,88250
17:29:21,88250,88270,88250,88260
17:29:22,88250,88260,88250,88250
17:29:23,88260,88260,88250,88250
17:29:24,88250,88250,88250,88250
17:29:25,88240,88250,88240,88250
17:29:26,88260,88260,88250,88250
17:29:27,88250,88250,88250,88250
17:29:28,88250,88250,88250,88250
17:29:29,88250,88250,88250,88240
17:29:30,88250,88250,88230,88230
17:29:31,88230,88250,88230,88240
17:29:32,88250,88250,88240,88240
17:29:33,88240,88260,88230,88260
17:29:34,88260,88260,88260,88260
17:29:35,88260,88260,88250,88260
17:29:36,88260,88260,88260,88260
17:29:37,88260,88260,88260,88260
17:29:38,88260,88260,88260,88270
17:29:39,88270,88270,88270,88270
17:29:40,88270,88280,88270,88280
17:29:41,88280,88280,88280,88280
17:29:42,88270,88280,88270,88270
17:29:43,88270,88280,88270,88270
17:29:44,88270,88280,88270,88270
17:29:45,88270,88270,88260,88260
17:29:46,88250,88250,88250,88250
17:29:47,88260,88260,88260,88260
17:29:48,88250,88250,88250,88260
17:29:49,88270,88280,88270,88280
17:29:50,88280,88290,88280,88280
17:29:51,88280,88280,88280,88280
17:29:52,88270,88300,88270,88300
17:29:53,88290,88320,88290,88320
17:29:54,88330,88340,88330,88340
17:29:55,88330,88330,88320,88340
17:29:56,88320,88320,88320,88340
17:29:57,88340,88340,88330,88320
17:29:58,88330,88330,88320,88320
17:29:59,88330,88340,88330,88340
17:30:00,88340,88360,88340,88360
17:30:01,88350,88360,88340,88350
17:30:02,88340,88350,88340,88340
17:30:03,88340,88360,88340,88340
17:30:05,88350,88350,88350,88350
17:30:06,88350,88350,88320,88340
17:30:07,88340,88350,88340,88350
17:30:08,88340,88360,88340,88340
17:30:09,88360,88370,88360,88370
17:30:10,88370,88380,88370,88380
17:30:11,88380,88380,88380,88390
17:30:12,88380,88400,88370,88400
17:30:13,88400,88410,88400,88410
17:30:14,88400,88410,88390,88400
17:30:15,88400,88410,88390,88400
17:30:16,88410,88410,88400,88400
17:30:17,88410,88410,88400,88410
17:30:18,88410,88410,88400,88400
17:30:19,88400,88410,88400,88390
17:30:20,88400,88400,88400,88400
17:30:21,88400,88400,88400,88400
17:30:22,88400,88410,88400,88400
17:30:23,88400,88410,88390,88410
17:30:24,88410,88420,88400,88400
17:30:25,88420,88430,88410,88420
17:30:26,88430,88440,88430,88440
17:30:27,88440,88450,88440,88440
17:30:28,88450,88450,88410,88420
17:30:29,88420,88430,88420,88440
17:30:30,88420,88430,88410,88410
17:30:31,88410,88430,88410,88430
17:30:32,88430,88430,88430,88430
17:30:33,88430,88440,88430,88420
17:30:34,88420,88420,88410,88410
17:30:35,88420,88420,88420,88420
17:30:36,88430,88430,88420,88420
17:30:37,88420,88430,88420,88440
17:30:38,88440,88450,88430,88450
17:30:39,88450,88450,88430,88440
17:30:40,88430,88430,88430,88440
17:30:41,88430,88430,88430,88430
17:30:42,88440,88450,88430,88440
17:30:43,88450,88450,88440,88440
17:30:44,88440,88440,88440,88440
17:30:45,88440,88460,88440,88460
17:30:46,88450,88460,88450,88460
17:30:47,88450,88460,88450,88450
17:30:48,88440,88440,88440,88440
17:30:49,88450,88470,88430,88440
17:30:50,88450,88470,88450,88470
17:30:51,88470,88490,88470,88480
17:30:52,88480,88510,88470,88510
17:30:53,88510,88530,88510,88510
17:30:54,88510,88540,88510,88520
17:30:55,88520,88530,88500,88510
17:30:56,88520,88530,88500,88520
17:30:57,88500,88520,88500,88500
17:30:58,88500,88510,88490,88500
17:30:59,88500,88510,88500,88500
17:31:00,88510,88510,88510,88510
17:31:01,88500,88500,88500,88500
17:31:02,88510,88510,88500,88500
17:31:03,88510,88510,88490,88490
17:31:04,88490,88500,88490,88490
17:31:05,88490,88490,88490,88490
17:31:06,88490,88500,88480,88480
17:31:07,88470,88470,88470,88470
17:31:08,88470,88470,88470,88470
17:31:09,88480,88490,88470,88470
17:31:10,88470,88490,88470,88480
17:31:11,88470,88470,88460,88460
17:31:12,88470,88470,88470,88460
17:31:13,88470,88490,88470,88470
17:31:15,88470,88470,88470,88470
17:31:16,88470,88490,88470,88480
17:31:17,88480,88490,88480,88490
17:31:18,88480,88490,88480,88490
17:31:19,88490,88490,88490,88470
17:31:20,88470,88470,88470,88490
17:31:21,88470,88480,88470,88460
17:31:22,88460,88460,88450,88450
17:31:23,88460,88460,88430,88440
17:31:24,88430,88440,88420,88450
17:31:25,88440,88450,88440,88440
17:31:26,88440,88460,88440,88460
17:31:27,88470,88470,88460,88460
17:31:28,88470,88470,88460,88460
17:31:29,88470,88470,88470,88470
17:31:30,88480,88480,88480,88480
17:31:31,88490,88490,88490,88490
17:31:32,88500,88500,88500,88500
17:31:33,88490,88490,88490,88490
17:31:34,88500,88500,88500,88500
17:31:35,88500,88520,88500,88500
17:31:36,88510,88510,88510,88510
17:31:37,88510,88510,88510,88510
17:31:38,88510,88510,88510,88510
17:31:39,88510,88510,88510,88500
17:31:40,88520,88530,88510,88520
17:31:41,88510,88520,88510,88530
17:31:42,88530,88530,88510,88520
17:31:43,88520,88520,88520,88520
17:31:44,88530,88530,88520,88520
17:31:46,88530,88540,88530,88540
17:31:47,88540,88540,88540,88520
17:31:48,88540,88540,88540,88540
17:31:49,88540,88540,88540,88540
17:31:50,88540,88540,88540,88540
17:31:51,88540,88590,88540,88570
17:31:52,88580,88590,88570,88580
17:31:53,88580,88620,88580,88610
17:31:54,88610,88630,88600,88630
17:31:55,88610,88610,88580,88580
17:31:56,88580,88580,88540,88540
17:31:57,88540,88550,88530,88550
17:31:58,88550,88560,88540,88550
17:31:59,88550,88580,88550,88580
17:32:00,88570,88580,88560,88560
17:32:01,88550,88550,88540,88540
17:32:02,88540,88550,88530,88530
17:32:03,88550,88560,88540,88550
17:32:04,88560,88570,88550,88570
17:32:05,88560,88560,88560,88570
17:32:06,88560,88560,88550,88550
17:32:07,88570,88580,88560,88560
17:32:08,88550,88550,88530,88530
17:32:09,88540,88550,88540,88540
17:32:10,88540,88540,88530,88520
17:32:11,88520,88530,88510,88510
17:32:12,88530,88530,88530,88530
17:32:13,88520,88530,88520,88530
17:32:14,88530,88550,88530,88540
17:32:15,88540,88550,88540,88550
17:32:16,88550,88560,88550,88560
17:32:17,88570,88570,88570,88570
17:32:18,88570,88570,88570,88580
17:32:19,88570,88580,88570,88570
17:32:20,88570,88570,88560,88570
17:32:21,88570,88570,88570,88570
17:32:22,88570,88580,88570,88580
17:32:23,88570,88580,88570,88580
17:32:24,88570,88590,88570,88580
17:32:25,88590,88600,88580,88590
17:32:26,88590,88600,88580,88580
17:32:27,88590,88590,88590,88590
17:32:28,88590,88600,88590,88590
17:32:29,88600,88620,88600,88610
17:32:30,88610,88610,88600,88610
17:32:31,88610,88610,88600,88600
17:32:32,88610,88620,88600,88600
17:32:33,88600,88600,88580,88590
17:32:34,88590,88610,88590,88610
17:32:35,88600,88620,88590,88600
17:32:36,88590,88590,88590,88600
17:32:37,88580,88590,88580,88590
17:32:38,88590,88610,88590,88610
17:32:39,88620,88620,88610,88610
17:32:42,88600,88620,88600,88620
17:32:43,88620,88630,88620,88630
17:32:44,88630,88650,88630,88650
17:32:45,88640,88670,88640,88670
17:32:46,88670,88680,88650,88670
17:32:47,88680,88680,88670,88670
17:32:48,88680,88680,88670,88680
17:32:49,88670,88680,88660,88680
17:32:50,88670,88680,88670,88680
17:32:51,88680,88730,88680,88730
17:32:52,88730,88740,88710,88740
17:32:53,88720,88760,88720,88750
17:32:54,88750,88770,88750,88750
17:32:55,88740,88760,88730,88740
17:32:56,88720,88740,88690,88710
17:32:57,88710,88720,88710,88730
17:32:58,88720,88720,88710,88710
17:32:59,88710,88740,88700,88710
17:33:00,88720,88740,88710,88730
17:33:01,88730,88750,88730,88740
17:33:02,88730,88740,88730,88730
17:33:03,88720,88730,88720,88720
17:33:04,88720,88740,88710,88710
17:33:05,88710,88730,88710,88710
17:33:06,88710,88710,88700,88720
17:33:07,88700,88710,88690,88700
17:33:08,88710,88710,88710,88690
17:33:09,88700,88700,88690,88700
17:33:10,88690,88710,88690,88700
17:33:11,88700,88710,88690,88710
17:33:12,88700,88720,88700,88720
17:33:13,88730,88740,88720,88730
17:33:14,88710,88730,88710,88730
17:33:15,88730,88730,88710,88710
17:33:16,88710,88710,88710,88710
17:33:17,88710,88710,88710,88710
17:33:18,88700,88700,88700,88700
17:33:19,88700,88700,88690,88690
17:33:20,88680,88700,88680,88680
17:33:21,88680,88700,88680,88680
17:33:22,88700,88700,88680,88680
17:33:23,88680,88690,88680,88680
17:33:24,88680,88680,88680,88680
